id	title	director
<http://dbpedia.org/resource/The_Magic_Sword_%28film%29>	The Magic Sword (film)@en	Bert I. Gordon@en
<http://dbpedia.org/resource/Escape_to_Witch_Mountain_%281975_film%29>	Escape to Witch Mountain (1975 film)@en	John Hough (director)@en
<http://dbpedia.org/resource/The_Adventures_of_Antar_and_Abla>	The Adventures of Antar and Abla@en	Salah Abu Seif@en
<http://dbpedia.org/resource/Stamp_Day_for_Superman>	Stamp Day for Superman@en	Thomas Carr (director)@en
<http://dbpedia.org/resource/The_Lone_Ranger_%28serial%29>	The Lone Ranger (serial)@en	William Witney@en
<http://dbpedia.org/resource/Eat_the_Rich_%28film%29>	Eat the Rich (film)@en	Peter Richardson (actor)@en
<http://dbpedia.org/resource/Stone_of_Destiny_%28film%29>	Stone of Destiny (film)@en	Charles Martin Smith@en
<http://dbpedia.org/resource/Letters_from_a_Killer>	Letters from a Killer@en	David Carson (director)@en
<http://dbpedia.org/resource/Lillian_Gish_in_a_Liberty_Loan_Appeal>	Lillian Gish in a Liberty Loan Appeal@en	D. W. Griffith@en
<http://dbpedia.org/resource/The_Daughter_of_Rosie_O%27Grady>	The Daughter of Rosie O'Grady@en	David Butler (director)@en
<http://dbpedia.org/resource/He_Ran_All_the_Way>	He Ran All the Way@en	John Berry (director)@en
<http://dbpedia.org/resource/The_Perils_of_Pauline_%281933_serial%29>	The Perils of Pauline (1933 serial)@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Resident_Evil_%28film%29>	Resident Evil (film)@en	Paul W. S. Anderson@en
<http://dbpedia.org/resource/Young_Adam_%28film%29>	Young Adam (film)@en	David Mackenzie (director)@en
<http://dbpedia.org/resource/Le_jour_S...>	Le jour S...@en	Jean Pierre Lefebvre@en
<http://dbpedia.org/resource/One-Trick_Pony_%28film%29>	One-Trick Pony (film)@en	Robert M. Young (film director)@en
<http://dbpedia.org/resource/Voyage_to_the_Beginning_of_the_World>	Voyage to the Beginning of the World@en	Manoel de Oliveira@en
<http://dbpedia.org/resource/A_Study_in_Scarlet_%281914_film%29>	A Study in Scarlet (1914 film)@en	George Pearson (filmmaker)@en
<http://dbpedia.org/resource/Tess_of_the_Storm_Country_%281914_film%29>	Tess of the Storm Country (1914 film)@en	Edwin S. Porter@en
<http://dbpedia.org/resource/The_Plague_Dogs_%28film%29>	The Plague Dogs (film)@en	Martin Rosen (director)@en
<http://dbpedia.org/resource/Not_Without_My_Daughter>	Not Without My Daughter@en	Brian Gilbert (Director)@en
<http://dbpedia.org/resource/The_Final_Countdown_%28film%29>	The Final Countdown (film)@en	Don Taylor (actor)@en
<http://dbpedia.org/resource/Step_on_It%21_%28film%29>	Step on It! (film)@en	Jack Conway (film-maker)@en
<http://dbpedia.org/resource/The_Oyster_Dredger>	The Oyster Dredger@en	Lon Chaney, Sr.@en
<http://dbpedia.org/resource/He_Would_a_Hunting_Go>	He Would a Hunting Go@en	George Nichols (actor)@en
<http://dbpedia.org/resource/Something_to_Believe_In_%28film%29>	Something to Believe In (film)@en	John Hough (director)@en
<http://dbpedia.org/resource/Prince_of_Foxes_%28film%29>	Prince of Foxes (film)@en	Henry King (director)@en
<http://dbpedia.org/resource/Prince_of_Foxes_%28film%29>	Prince of Foxes (film)@en	Henry King (director)@en
<http://dbpedia.org/resource/Het_is_een_schone_dag_geweest>	Het is een schone dag geweest@en	Jos de Putter@en
<http://dbpedia.org/resource/Fantastic_Four:_Rise_of_the_Silver_Surfer>	Fantastic Four: Rise of the Silver Surfer@en	Tim Story (film director)@en
<http://dbpedia.org/resource/Cane_Toads:_An_Unnatural_History>	Cane Toads: An Unnatural History@en	Mark Lewis (filmmaker)@en
<http://dbpedia.org/resource/Rock_Around_the_Clock_%28film%29>	Rock Around the Clock (film)@en	Fred F. Sears@en
<http://dbpedia.org/resource/The_Interns_%28film%29>	The Interns (film)@en	David Swift (director)@en
<http://dbpedia.org/resource/The_Interns_%28film%29>	The Interns (film)@en	David Swift (director)@en
<http://dbpedia.org/resource/Alien_Nation_%28film%29>	Alien Nation (film)@en	Graham Baker (director)@en
<http://dbpedia.org/resource/The_Young_Ones_%28film%29>	The Young Ones (film)@en	Sidney J. Furie@en
<http://dbpedia.org/resource/The_Adventures_of_Greyfriars_Bobby>	The Adventures of Greyfriars Bobby@en	John Henderson (director)@en
<http://dbpedia.org/resource/Our_Very_Own_%281950_film%29>	Our Very Own (1950 film)@en	David Miller (director)@en
<http://dbpedia.org/resource/Rookie_of_the_Year_%28film%29>	Rookie of the Year (film)@en	Daniel Stern (actor)@en
<http://dbpedia.org/resource/Quiet_City_%28film%29>	Quiet City (film)@en	Aaron Katz (filmmaker)@en
<http://dbpedia.org/resource/Battlefield_Earth_%28film%29>	Battlefield Earth (film)@en	Roger Christian (filmmaker)@en
<http://dbpedia.org/resource/King_of_the_Royal_Mounted_%28serial%29>	King of the Royal Mounted (serial)@en	John English (director)@en
<http://dbpedia.org/resource/A_History_of_the_Blue_Movie>	A History of the Blue Movie@en	Alex de Renzy@en
<http://dbpedia.org/resource/The_Nanny_Diaries_%28film%29>	The Nanny Diaries (film)@en	Shari Springer Berman@en
<http://dbpedia.org/resource/The_Sum_of_All_Fears_%28film%29>	The Sum of All Fears (film)@en	Phil Alden Robinson@en
<http://dbpedia.org/resource/The_Case_of_the_Stuttering_Bishop>	The Case of the Stuttering Bishop@en	William Clemens (film director)@en
<http://dbpedia.org/resource/The_Last_of_the_Mohicans_%281936_film%29>	The Last of the Mohicans (1936 film)@en	George B. Seitz@en
<http://dbpedia.org/resource/You_Can%27t_Cheat_an_Honest_Man>	You Can't Cheat an Honest Man@en	George Marshall (director)@en
<http://dbpedia.org/resource/In_a_Year_of_13_Moons>	In a Year of 13 Moons@en	Rainer Werner Fassbinder@en
<http://dbpedia.org/resource/What_Shall_We_Do_with_Our_Old%3F>	What Shall We Do with Our Old?@en	D. W. Griffith@en
<http://dbpedia.org/resource/Sinbad_the_Sailor_%28film%29>	Sinbad the Sailor (film)@en	Richard Wallace (director)@en
<http://dbpedia.org/resource/The_Stool_Pigeon_%281915_film%29>	The Stool Pigeon (1915 film)@en	Lon Chaney, Sr.@en
<http://dbpedia.org/resource/The_Last_Confession_of_Alexander_Pearce>	The Last Confession of Alexander Pearce@en	Michael James Rowland@en
<http://dbpedia.org/resource/Mortal_Kombat_%28film%29>	Mortal Kombat (film)@en	Paul W. S. Anderson@en
<http://dbpedia.org/resource/Tarzan_and_the_Leopard_Woman>	Tarzan and the Leopard Woman@en	Kurt Neumann (director)@en
<http://dbpedia.org/resource/Judge_Not%3B_or_The_Woman_of_Mona_Diggings>	Judge Not; or The Woman of Mona Diggings@en	Robert Z. Leonard@en
<http://dbpedia.org/resource/Sin_City_%28film%29>	Sin City (film)@en	Quentin Tarantino@en
<http://dbpedia.org/resource/Blue_Collar_Comedy_Tour:_The_Movie>	Blue Collar Comedy Tour: The Movie@en	C.B. Harding@en
<http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves>	Robin Hood: Prince of Thieves@en	Kevin Reynolds (director)@en
<http://dbpedia.org/resource/Pigskin_Parade_%28film%29>	Pigskin Parade (film)@en	David Butler (director)@en
<http://dbpedia.org/resource/Jesse_James_%28film%29>	Jesse James (film)@en	Henry King (director)@en
<http://dbpedia.org/resource/All_the_President%27s_Men_%28film%29>	All the President's Men (film)@en	Alan J. Pakula@en
<http://dbpedia.org/resource/Aces:_Iron_Eagle_III>	Aces: Iron Eagle III@en	John Glen (director)@en
<http://dbpedia.org/resource/Men_of_Honor>	Men of Honor@en	George Tillman, Jr.@en
<http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_%28film%29>	Abe Lincoln in Illinois (film)@en	John Cromwell (director)@en
<http://dbpedia.org/resource/Slaves_of_New_York>	Slaves of New York@en	James Ivory (director)@en
<http://dbpedia.org/resource/Paid_in_Full_%28film%29>	Paid in Full (film)@en	Charles Stone III@en
<http://dbpedia.org/resource/The_Winning_of_Barbara_Worth>	The Winning of Barbara Worth@en	Henry King (director)@en
<http://dbpedia.org/resource/Heroes_of_the_West_%281932_film%29>	Heroes of the West (1932 film)@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Sgt._Kabukiman_N.Y.P.D.>	Sgt. Kabukiman N.Y.P.D.@en	Michael Herz (producer)@en
<http://dbpedia.org/resource/The_Spirit_%28film%29>	The Spirit (film)@en	Frank Miller (comics)@en
<http://dbpedia.org/resource/Black_Death_%28film%29>	Black Death (film)@en	Christopher Smith (director)@en
<http://dbpedia.org/resource/When_the_Daltons_Rode>	When the Daltons Rode@en	George Marshall (director)@en
<http://dbpedia.org/resource/Dudley_Do-Right_%28film%29>	Dudley Do-Right (film)@en	Hugh Wilson (director)@en
<http://dbpedia.org/resource/The_Pope_Must_Die>	The Pope Must Die@en	Peter Richardson (actor)@en
<http://dbpedia.org/resource/The_Snows_of_Kilimanjaro_%281952_film%29>	The Snows of Kilimanjaro (1952 film)@en	Henry King (director)@en
<http://dbpedia.org/resource/Woman_on_the_Run>	Woman on the Run@en	Norman Foster (director)@en
<http://dbpedia.org/resource/The_Count_of_Monte_Cristo_%281934_film%29>	The Count of Monte Cristo (1934 film)@en	Rowland V. Lee@en
<http://dbpedia.org/resource/Young_at_Heart_%281954_film%29>	Young at Heart (1954 film)@en	Gordon Douglas (director)@en
<http://dbpedia.org/resource/Psycho_II_%28film%29>	Psycho II (film)@en	Richard Franklin (director)@en
<http://dbpedia.org/resource/The_Halliday_Brand>	The Halliday Brand@en	Joseph H. Lewis (director)@en
<http://dbpedia.org/resource/Sunset_Grill_%28film%29>	Sunset Grill (film)@en	Kevin Connor (director)@en
<http://dbpedia.org/resource/Fortunes_of_Captain_Blood>	Fortunes of Captain Blood@en	Gordon Douglas (director)@en
<http://dbpedia.org/resource/Fortunes_of_Captain_Blood>	Fortunes of Captain Blood@en	Gordon Douglas (director)@en
<http://dbpedia.org/resource/The_Alarm_%28film%29>	The Alarm (film)@en	Roscoe Arbuckle@en
<http://dbpedia.org/resource/Falling_Angels_%28film%29>	Falling Angels (film)@en	Scott Smith (director)@en
<http://dbpedia.org/resource/Safety_Last%21>	Safety Last!@en	Sam Taylor (director)@en
<http://dbpedia.org/resource/The_Temp_%28film%29>	The Temp (film)@en	Tom Holland (director)@en
<http://dbpedia.org/resource/A_Tale_of_Two_Cities_%281911_film%29>	A Tale of Two Cities (1911 film)@en	William J. Humphrey@en
<http://dbpedia.org/resource/The_Curse_of_the_Hidden_Vault>	The Curse of the Hidden Vault@en	Franz Josef Gottlieb@en
<http://dbpedia.org/resource/First_Man_into_Space>	First Man into Space@en	Robert Day (director)@en
<http://dbpedia.org/resource/The_Green_Hornet_Strikes_Again%21>	The Green Hornet Strikes Again!@en	Ford Beebe@en
<http://dbpedia.org/resource/Return_of_the_Roller_Blade_Seven>	Return of the Roller Blade Seven@en	Donald G. Jackson@en
<http://dbpedia.org/resource/The_Romance_of_Transportation_in_Canada>	The Romance of Transportation in Canada@en	Colin Low (filmmaker)@en
<http://dbpedia.org/resource/The_Ant_Bully_%28film%29>	The Ant Bully (film)@en	John A. Davis@en
<http://dbpedia.org/resource/The_Ant_Bully_%28film%29>	The Ant Bully (film)@en	John A. Davis@en
<http://dbpedia.org/resource/Mare_Nostrum_%28film%29>	Mare Nostrum (film)@en	Rex Ingram (director)@en
<http://dbpedia.org/resource/Bride_and_Gloom_%28film%29>	Bride and Gloom (film)@en	Alfred J. Goulding@en
<http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter>	The NeverEnding Story II: The Next Chapter@en	George T. Miller@en
<http://dbpedia.org/resource/You_Know_My_Name_%28film%29>	You Know My Name (film)@en	John Kent Harrison@en
<http://dbpedia.org/resource/The_Secret_of_My_Success_%281965_film%29>	The Secret of My Success (1965 film)@en	Andrew L. Stone@en
<http://dbpedia.org/resource/The_Night_the_Lights_Went_Out_in_Georgia_%28film%29>	The Night the Lights Went Out in Georgia (film)@en	Ronald F. Maxwell@en
<http://dbpedia.org/resource/Adventures_of_Frank_and_Jesse_James>	Adventures of Frank and Jesse James@en	Yakima Canutt@en
<http://dbpedia.org/resource/The_Phantom_of_the_Opera_%281989_film%29>	The Phantom of the Opera (1989 film)@en	Dwight H. Little@en
<http://dbpedia.org/resource/A_Little_Hero_%28film%29>	A Little Hero (film)@en	George Nichols (actor)@en
<http://dbpedia.org/resource/They_Saved_Hitler%27s_Brain>	They Saved Hitler's Brain@en	David Bradley (director)@en
<http://dbpedia.org/resource/The_Story_of_Temple_Drake>	The Story of Temple Drake@en	Stephen Roberts (director)@en
<http://dbpedia.org/resource/Somebody_Help_Me_2>	Somebody Help Me 2@en	Chris Stokes (record producer)@en
<http://dbpedia.org/resource/Kill_the_Poor_%28film%29>	Kill the Poor (film)@en	Alan Taylor (director)@en
<http://dbpedia.org/resource/The_Patchwork_Girl_of_Oz_%281914_film%29>	The Patchwork Girl of Oz (1914 film)@en	J. Farrell MacDonald@en
<http://dbpedia.org/resource/Hum_Saath-Saath_Hain:_We_Stand_United>	Hum Saath-Saath Hain: We Stand United@en	Sooraj R. Barjatya@en
<http://dbpedia.org/resource/An_Awfully_Big_Adventure>	An Awfully Big Adventure@en	Mike Newell (director)@en
<http://dbpedia.org/resource/An_Awfully_Big_Adventure>	An Awfully Big Adventure@en	Mike Newell (director)@en
<http://dbpedia.org/resource/Mr._Moto%27s_Last_Warning>	Mr. Moto's Last Warning@en	Norman Foster (director)@en
<http://dbpedia.org/resource/Howling_IV:_The_Original_Nightmare>	Howling IV: The Original Nightmare@en	John Hough (director)@en
<http://dbpedia.org/resource/The_Big_Shakedown>	The Big Shakedown@en	John Francis Dillon (director)@en
<http://dbpedia.org/resource/The_Incredible_Journey_of_Doctor_Meg_Laurel>	The Incredible Journey of Doctor Meg Laurel@en	Guy Green (filmmaker)@en
<http://dbpedia.org/resource/The_Remains_of_the_Day_%28film%29>	The Remains of the Day (film)@en	James Ivory (director)@en
<http://dbpedia.org/resource/Side_Street_%281929_film%29>	Side Street (1929 film)@en	Malcolm St. Clair (filmmaker)@en
<http://dbpedia.org/resource/Angels_in_the_Infield>	Angels in the Infield@en	Robert King (writer)@en
<http://dbpedia.org/resource/Charlie_Chan_at_Treasure_Island>	Charlie Chan at Treasure Island@en	Norman Foster (director)@en
<http://dbpedia.org/resource/Madagascar:_Escape_2_Africa>	Madagascar: Escape 2 Africa@en	Eric Darnell@en
<http://dbpedia.org/resource/Kicking_the_Germ_Out_of_Germany>	Kicking the Germ Out of Germany@en	Alfred J. Goulding@en
<http://dbpedia.org/resource/Circle_of_Friends_%281995_film%29>	Circle of Friends (1995 film)@en	Pat O'Connor (director)@en
<http://dbpedia.org/resource/American_Pie_%28film%29>	American Pie (film)@en	Paul Weitz (filmmaker)@en
<http://dbpedia.org/resource/Apa_Khabar_Orang_Kampung>	Apa Khabar Orang Kampung@en	Amir Muhammad (director)@en
<http://dbpedia.org/resource/Sherlock_Holmes_and_the_Voice_of_Terror>	Sherlock Holmes and the Voice of Terror@en	John Rawlins (director)@en
<http://dbpedia.org/resource/Call_Her_Savage>	Call Her Savage@en	John Francis Dillon (director)@en
<http://dbpedia.org/resource/The_Trail_of_the_Hound>	The Trail of the Hound@en	Albert Russell (director)@en
<http://dbpedia.org/resource/Quantum_Quest:_A_Cassini_Space_Odyssey>	Quantum Quest: A Cassini Space Odyssey@en	Daniel St. Pierre@en
<http://dbpedia.org/resource/The_Battle_of_the_Sexes_%281914_film%29>	The Battle of the Sexes (1914 film)@en	D. W. Griffith@en
<http://dbpedia.org/resource/The_Battle_of_the_Sexes_%281914_film%29>	The Battle of the Sexes (1914 film)@en	D. W. Griffith@en
<http://dbpedia.org/resource/Anna_and_the_King_of_Siam_%28film%29>	Anna and the King of Siam (film)@en	John Cromwell (director)@en
<http://dbpedia.org/resource/Return_to_the_Blue_Lagoon>	Return to the Blue Lagoon@en	William A. Graham (director)@en
<http://dbpedia.org/resource/The_Land_That_Time_Forgot_%281975_film%29>	The Land That Time Forgot (1975 film)@en	Kevin Connor (director)@en
<http://dbpedia.org/resource/Conrad_in_Quest_of_His_Youth>	Conrad in Quest of His Youth@en	William C. deMille@en
<http://dbpedia.org/resource/Top_Secret%21>	Top Secret!@en	Jim Abrahams@en
<http://dbpedia.org/resource/The_Girl_in_Room_20>	The Girl in Room 20@en	Spencer Williams (actor)@en
<http://dbpedia.org/resource/They_Still_Call_Me_Bruce>	They Still Call Me Bruce@en	James Orr (filmmaker)@en
<http://dbpedia.org/resource/Flirting_with_Disaster_%28film%29>	Flirting with Disaster (film)@en	David O. Russell@en
<http://dbpedia.org/resource/The_Golden_Bowl_%28film%29>	The Golden Bowl (film)@en	James Ivory (director)@en
<http://dbpedia.org/resource/How_to_Make_a_Monster_%281958_film%29>	How to Make a Monster (1958 film)@en	Herbert L. Strock@en
<http://dbpedia.org/resource/The_Land_That_Time_Forgot_%28film%29>	The Land That Time Forgot (film)@en	Kevin Connor (director)@en
<http://dbpedia.org/resource/Time_Out_for_Lessons>	Time Out for Lessons@en	Edward Cahn (director)@en
<http://dbpedia.org/resource/The_Bourne_Identity_%281988_film%29>	The Bourne Identity (1988 film)@en	Roger Young (director)@en
<http://dbpedia.org/resource/The_People_Speak_%28film%29>	The People Speak (film)@en	Howard Zinn@en
<http://dbpedia.org/resource/And_Then_There_Were_None_%281974_film%29>	And Then There Were None (1974 film)@en	Peter Collinson (film director)@en
<http://dbpedia.org/resource/On_Her_Majesty%27s_Secret_Service_%28film%29>	On Her Majesty's Secret Service (film)@en	Peter R. Hunt@en
<http://dbpedia.org/resource/Murder_Ahoy%21>	Murder Ahoy!@en	George Pollock (director)@en
<http://dbpedia.org/resource/The_Last_Horror_Film>	The Last Horror Film@en	David Winters (choreographer)@en
<http://dbpedia.org/resource/Fatty_Finn_%28film%29>	Fatty Finn (film)@en	Maurice Murphy (Director)@en
<http://dbpedia.org/resource/Under_One_Roof_%28film%29>	Under One Roof (film)@en	Todd Wilson (director)@en
<http://dbpedia.org/resource/Tarzan_and_His_Mate>	Tarzan and His Mate@en	Jack Conway (film-maker)@en
<http://dbpedia.org/resource/Let_It_Rain_%28film%29>	Let It Rain (film)@en	Edward F. Cline@en
<http://dbpedia.org/resource/The_Mad_Bomber_%28film%29>	The Mad Bomber (film)@en	Bert I. Gordon@en
<http://dbpedia.org/resource/Brown_of_Harvard_%281926_film%29>	Brown of Harvard (1926 film)@en	Jack Conway (film-maker)@en
<http://dbpedia.org/resource/Around_the_World_%28Aqua_video%29>	Around the World (Aqua video)@en	Peder Pedersen (director)@en
<http://dbpedia.org/resource/Little_Lord_Fauntleroy_%281936_film%29>	Little Lord Fauntleroy (1936 film)@en	John Cromwell (director)@en
<http://dbpedia.org/resource/Little_Lord_Fauntleroy_%281936_film%29>	Little Lord Fauntleroy (1936 film)@en	John Cromwell (director)@en
<http://dbpedia.org/resource/Sayonara_Jupiter_%28film%29>	Sayonara Jupiter (film)@en	Koji Hashimoto (director)@en
<http://dbpedia.org/resource/The_Magus_%28film%29>	The Magus (film)@en	Guy Green (filmmaker)@en
<http://dbpedia.org/resource/The_Werewolf_of_Woodstock>	The Werewolf of Woodstock@en	John Moffitt (director)@en
<http://dbpedia.org/resource/Phantom_Punch_%28film%29>	Phantom Punch (film)@en	Robert Townsend (actor)@en
<http://dbpedia.org/resource/Don%27t_Look_Down_%28film%29>	Don't Look Down (film)@en	Larry Shaw (director)@en
<http://dbpedia.org/resource/Doc_Savage:_The_Man_of_Bronze>	Doc Savage: The Man of Bronze@en	Michael Anderson (director)@en
<http://dbpedia.org/resource/Golden_Gate_%28film%29>	Golden Gate (film)@en	John Madden (director)@en
<http://dbpedia.org/resource/The_Lily_and_the_Rose>	The Lily and the Rose@en	Paul Powell (director)@en
<http://dbpedia.org/resource/A_Midsummer_Night%27s_Dream_%281909_film%29>	A Midsummer Night's Dream (1909 film)@en	Charles Kent (actor)@en
<http://dbpedia.org/resource/Three_the_Hard_Way_%28film%29>	Three the Hard Way (film)@en	Gordon Parks, Jr.@en
<http://dbpedia.org/resource/Omar_the_Tentmaker_%28film%29>	Omar the Tentmaker (film)@en	James Young (director)@en
<http://dbpedia.org/resource/The_Trial_of_Billy_Jack>	The Trial of Billy Jack@en	Tom Laughlin (actor)@en
<http://dbpedia.org/resource/Attack_of_the_60_Foot_Centerfold>	Attack of the 60 Foot Centerfold@en	Fred Olen Ray@en
<http://dbpedia.org/resource/A_Summer_in_St._Tropez>	A Summer in St. Tropez@en	David Hamilton (photographer)@en
<http://dbpedia.org/resource/The_Naked_Gun_2%C2%BD:_The_Smell_of_Fear>	The Naked Gun 2½: The Smell of Fear@en	David Zucker (filmmaker)@en
<http://dbpedia.org/resource/The_Honeymooners_%28film%29>	The Honeymooners (film)@en	John Schultz (director)@en
<http://dbpedia.org/resource/Chicago_Joe_and_the_Showgirl>	Chicago Joe and the Showgirl@en	Bernard Rose (director)@en
<http://dbpedia.org/resource/Did_You_Hear_About_the_Morgans%3F>	Did You Hear About the Morgans?@en	Marc Lawrence (filmmaker)@en
<http://dbpedia.org/resource/The_Last_Man_on_Earth_%281924_film%29>	The Last Man on Earth (1924 film)@en	John G. Blystone@en
<http://dbpedia.org/resource/Through_the_Forests_and_Through_the_Trees>	Through the Forests and Through the Trees@en	Georg Wilhelm Pabst@en
<http://dbpedia.org/resource/What_Happened_on_Twenty-third_Street,_New_York_City>	What Happened on Twenty-third Street, New York City@en	Edwin S. Porter@en
<http://dbpedia.org/resource/Dogs_of_War_%28film%29>	Dogs of War (film)@en	Robert F. McGowan@en
<http://dbpedia.org/resource/Quatermass_and_the_Pit_%28film%29>	Quatermass and the Pit (film)@en	Roy Ward Baker@en
<http://dbpedia.org/resource/The_Bashful_Bachelor>	The Bashful Bachelor@en	Malcolm St. Clair (filmmaker)@en
<http://dbpedia.org/resource/The_Witches_of_Eastwick_%28film%29>	The Witches of Eastwick (film)@en	George Miller (producer)@en
<http://dbpedia.org/resource/Sex_and_Death_101>	Sex and Death 101@en	Daniel Waters (writer)@en
<http://dbpedia.org/resource/The_Wife_Takes_a_Flyer>	The Wife Takes a Flyer@en	Richard Wallace (director)@en
<http://dbpedia.org/resource/Dad_and_Dave_Come_to_Town>	Dad and Dave Come to Town@en	Ken G. Hall@en
<http://dbpedia.org/resource/The_Harem_World_Tour:_Live_from_Las_Vegas>	The Harem World Tour: Live from Las Vegas@en	David Mallet (director)@en
<http://dbpedia.org/resource/Guys_and_Dolls_%28film%29>	Guys and Dolls (film)@en	Joseph L. Mankiewicz@en
<http://dbpedia.org/resource/It%27s_in_the_Bag%21>	It's in the Bag!@en	Richard Wallace (director)@en
<http://dbpedia.org/resource/Talk_to_Me_%281996_film%29>	Talk to Me (1996 film)@en	Graeme Campbell (director)@en
<http://dbpedia.org/resource/One_Million_B.C.>	One Million B.C.@en	Hal Roach@en
<http://dbpedia.org/resource/No_Name_on_the_Bullet>	No Name on the Bullet@en	Jack Arnold (director)@en
<http://dbpedia.org/resource/Kiss_and_Tell_%281945_film%29>	Kiss and Tell (1945 film)@en	Richard Wallace (director)@en
<http://dbpedia.org/resource/The_Story_of_Esther_Costello>	The Story of Esther Costello@en	David Miller (director)@en
<http://dbpedia.org/resource/Heart_o%27_the_Hills>	Heart o' the Hills@en	Sidney Franklin (director)@en
<http://dbpedia.org/resource/The_Volga_Boatman_%28film%29>	The Volga Boatman (film)@en	Cecil B. DeMille@en
<http://dbpedia.org/resource/Love_and_Pain_and_the_Whole_Damn_Thing>	Love and Pain and the Whole Damn Thing@en	Alan J. Pakula@en
<http://dbpedia.org/resource/The_Secret_of_the_Black_Widow>	The Secret of the Black Widow@en	Franz Josef Gottlieb@en
<http://dbpedia.org/resource/The_First_Wives_Club>	The First Wives Club@en	Hugh Wilson (director)@en
<http://dbpedia.org/resource/Thank_Your_Lucky_Stars_%281943_film%29>	Thank Your Lucky Stars (1943 film)@en	David Butler (director)@en
<http://dbpedia.org/resource/King_of_the_Khyber_Rifles_%28film%29>	King of the Khyber Rifles (film)@en	Henry King (director)@en
<http://dbpedia.org/resource/Weird_Science_%28film%29>	Weird Science (film)@en	John Hughes (filmmaker)@en
<http://dbpedia.org/resource/Cloak_&_Dagger_%281984_film%29>	Cloak & Dagger (1984 film)@en	Richard Franklin (director)@en
<http://dbpedia.org/resource/Mr._Blandings_Builds_His_Dream_House>	Mr. Blandings Builds His Dream House@en	H.C. Potter@en
<http://dbpedia.org/resource/A_Night_to_Remember_%281943_film%29>	A Night to Remember (1943 film)@en	Richard Wallace (director)@en
<http://dbpedia.org/resource/Gang_Busters_%28serial%29>	Gang Busters (serial)@en	Jacques Jaccard@en
<http://dbpedia.org/resource/Billy_Jack_Goes_to_Washington>	Billy Jack Goes to Washington@en	Tom Laughlin (actor)@en
<http://dbpedia.org/resource/I%27ll_Get_By_%28film%29>	I'll Get By (film)@en	Richard Sale (director)@en
<http://dbpedia.org/resource/Black_Eye_%28film%29>	Black Eye (film)@en	Jack Arnold (director)@en
<http://dbpedia.org/resource/Watership_Down_%28film%29>	Watership Down (film)@en	Martin Rosen (director)@en
<http://dbpedia.org/resource/Sarah_Brightman:_In_Concert>	Sarah Brightman: In Concert@en	David Mallet (director)@en
<http://dbpedia.org/resource/%22Weird_Al%22_Yankovic:_The_Videos>	"Weird Al" Yankovic: The Videos@en	Mark Osborne (filmmaker)@en
<http://dbpedia.org/resource/The_Last_Horror_Movie>	The Last Horror Movie@en	Julian Richards (director)@en
<http://dbpedia.org/resource/Prisoners_of_the_Sun_%28film%29>	Prisoners of the Sun (film)@en	Roger Christian (filmmaker)@en
<http://dbpedia.org/resource/Song_of_Norway_%28film%29>	Song of Norway (film)@en	Andrew L. Stone@en
<http://dbpedia.org/resource/Lady_Snowblood_%28film%29>	Lady Snowblood (film)@en	Toshiya Fujita (director)@en
<http://dbpedia.org/resource/Lady_Snowblood_%28film%29>	Lady Snowblood (film)@en	Toshiya Fujita (director)@en
<http://dbpedia.org/resource/Adventures_of_the_Flying_Cadets>	Adventures of the Flying Cadets@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Five_on_the_Black_Hand_Side>	Five on the Black Hand Side@en	Oscar Williams (filmmaker)@en
<http://dbpedia.org/resource/A_String_of_Pearls_%28film%29>	A String of Pearls (film)@en	D. W. Griffith@en
<http://dbpedia.org/resource/All_the_Fine_Young_Cannibals>	All the Fine Young Cannibals@en	Michael Anderson (director)@en
<http://dbpedia.org/resource/The_Story_of_Seabiscuit>	The Story of Seabiscuit@en	David Butler (director)@en
<http://dbpedia.org/resource/In_Search_of_the_Second_Amendment>	In Search of the Second Amendment@en	David T. Hardy@en
<http://dbpedia.org/resource/O._Henry%27s_Full_House>	O. Henry's Full House@en	Howard Hawks@en
<http://dbpedia.org/resource/K-9:_P.I.>	K-9: P.I.@en	Richard J. Lewis@en
<http://dbpedia.org/resource/Up_the_Academy>	Up the Academy@en	Robert Downey Sr.@en
<http://dbpedia.org/resource/The_Wendell_Baker_Story>	The Wendell Baker Story@en	Luke Wilson@en
<http://dbpedia.org/resource/The_Pelican_Brief_%28film%29>	The Pelican Brief (film)@en	Alan J. Pakula@en
<http://dbpedia.org/resource/Clancy_of_the_Mounted>	Clancy of the Mounted@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Toys_in_the_Attic_%28film%29>	Toys in the Attic (film)@en	George Roy Hill@en
<http://dbpedia.org/resource/Lost_City_of_the_Jungle>	Lost City of the Jungle@en	Ray Taylor (director)@en
<http://dbpedia.org/resource/Harry_Potter_and_the_Chamber_of_Secrets_%28film%29>	Harry Potter and the Chamber of Secrets (film)@en	Chris Columbus (filmmaker)@en
